time,uav0_coords,uav0_state,uav1_coords,uav1_state,uav2_coords,uav2_state,uav3_coords,uav3_state,uav4_coords,uav4_state,uav5_coords,uav5_state,uav6_coords,uav6_state
8.900582075119019,"[-19.928037643432617, 9.919259071350098, 10.00574016571045]",,"[-0.03408167138695717, 30.046852111816406, 9.998035430908203]",,"[-10.010828018188477, 69.99446105957031, 9.997452735900879]",,"[39.90240478515625, 24.93207550048828, 10.009673118591309]",,"[-35.00069046020508, -51.02785873413086, 9.998446464538574]",,"[-50.99934387207031, -34.99180603027344, 9.998237609863281]",,"[-51.005733489990234, 0.003522419137880206, 10.009687423706055]",
8.950265169143677,"[-19.92842674255371, 9.919657707214355, 10.005788803100586]",,"[-0.03519851341843605, 30.047683715820312, 9.998066902160645]",,"[-10.011096954345703, 69.994873046875, 9.997454643249512]",,"[39.904327392578125, 24.934053421020508, 10.009727478027344]",,"[-35.000492095947266, -51.02726364135742, 9.998501777648926]",,"[-51.000633239746094, -34.992454528808594, 9.998106956481934]",,"[-51.00667190551758, 0.004278391599655151, 10.009231567382812]",
9.000455141067505,"[-19.929149627685547, 9.920340538024902, 10.005859375]",,"[-0.03584221005439758, 30.048112869262695, 9.99803352355957]",,"[-10.011717796325684, 69.99573516845703, 9.997334480285645]",,"[39.90816879272461, 24.938018798828125, 10.009602546691895]",,"[-35.00041961669922, -51.0269775390625, 9.998486518859863]",,"[-51.001136779785156, -34.992706298828125, 9.997984886169434]",,"[-51.0070686340332, 0.004626215435564518, 10.009016990661621]",
9.050287008285522,"[-19.929515838623047, 9.920694351196289, 10.005833625793457]",,"[-0.036848198622465134, 30.048702239990234, 9.998019218444824]",,"[-10.012086868286133, 69.99623107910156, 9.997119903564453]",,"[39.909912109375, 24.939769744873047, 10.00949764251709]",,"[-35.00029373168945, -51.026371002197266, 9.998268127441406]",,"[-51.0017204284668, -34.99301528930664, 9.997879028320312]",,"[-51.00796890258789, 0.00544429337605834, 10.008418083190918]",
9.10022521018982,"[-19.92987823486328, 9.92104721069336, 10.00581169128418]",,"[-0.038030073046684265, 30.04869270324707, 10.01638412475586]",,"[-10.012627601623535, 69.9968490600586, 9.996895790100098]",,"[39.91266632080078, 24.942609786987305, 10.009493827819824]",,"[-35.0002326965332, -51.02597427368164, 9.998173713684082]",,"[-51.00331115722656, -34.99378204345703, 9.9978666305542]",,"[-51.00843811035156, 0.005864482372999191, 10.008135795593262]",
9.150292158126831,"[-19.931312561035156, 9.922489166259766, 10.005692481994629]",,"[-0.0390300378203392, 30.049335479736328, 10.016129493713379]",,"[-10.01293659210205, 69.99744415283203, 9.996923446655273]",,"[39.91453552246094, 24.94446563720703, 10.00951862335205]",,"[-35.000244140625, -51.02512741088867, 9.99821662902832]",,"[-51.004676818847656, -34.994388580322266, 9.998003959655762]",,"[-51.009300231933594, 0.006715942174196243, 10.007624626159668]",
9.200248003005981,"[-19.932510375976562, 9.923711776733398, 10.00563907623291]",,"[-0.03945304825901985, 30.049602508544922, 10.015922546386719]",,"[-10.01369857788086, 69.99830627441406, 9.996808052062988]",,"[39.916770935058594, 24.946699142456055, 10.009565353393555]",,"[-35.000247955322266, -51.02473449707031, 9.998246192932129]",,"[-51.005462646484375, -34.99475860595703, 9.99803638458252]",,"[-51.00974655151367, 0.007193842902779579, 10.007164001464844]",
9.250738143920898,"[-19.933021545410156, 9.92423152923584, 10.00564956665039]",,"[-0.040290314704179764, 30.049856185913086, 10.015328407287598]",,"[-10.014009475708008, 69.99862670898438, 9.99670696258545]",,"[39.921836853027344, 24.951335906982422, 10.009318351745605]",,"[-35.00032043457031, -51.023799896240234, 9.998371124267578]",,"[-51.006614685058594, -34.99530792236328, 9.998119354248047]",,"[-51.010398864746094, 0.007874781265854836, 10.006390571594238]",
9.300442218780518,"[-19.93461036682129, 9.925756454467773, 10.005789756774902]",,"[-0.04047944396734238, 30.049739837646484, 10.01511287689209]",,"[-10.014774322509766, 69.99942016601562, 9.996580123901367]",,"[39.92511749267578, 24.954364776611328, 10.009166717529297]",,"[-35.000362396240234, -51.02348327636719, 9.998371124267578]",,"[-51.0072135925293, -34.99559020996094, 9.998128890991211]",,"[-51.01069259643555, 0.008148116059601307, 10.006071090698242]",
9.350685119628906,"[-19.93520164489746, 9.926284790039062, 10.005828857421875]",,"[-0.04059256240725517, 30.0489501953125, 10.014669418334961]",,"[-10.015028953552246, 69.9997329711914, 9.996573448181152]",,"[39.92710876464844, 24.956172943115234, 10.00905704498291]",,"[-35.00062942504883, -51.0227165222168, 9.998483657836914]",,"[-51.00851821899414, -34.99626541137695, 9.998111724853516]",,"[-51.01137161254883, 0.008635149337351322, 10.005404472351074]",
9.40433406829834,"[-19.936731338500977, 9.927738189697266, 10.006072044372559]",,"[-0.04020433500409126, 30.047456741333008, 10.014269828796387]",,"[-10.015490531921387, 70.00054931640625, 9.99653434753418]",,"[39.9290771484375, 24.957927703857422, 10.008816719055176]",,"[-35.0008430480957, -51.02227783203125, 9.998529434204102]",,"[-51.009185791015625, -34.996700286865234, 9.998093605041504]",,"[-51.011837005615234, 0.009016724303364754, 10.004867553710938]",
9.450350999832153,"[-19.937419891357422, 9.928409576416016, 10.006131172180176]",,"[-0.039848607033491135, 30.04645538330078, 10.014056205749512]",,"[-10.015646934509277, 70.00093078613281, 9.996418952941895]",,"[39.93208312988281, 24.960481643676758, 10.00844955444336]",,"[-35.001304626464844, -51.021446228027344, 9.998433113098145]",,"[-51.01001739501953, -34.99728775024414, 9.998128890991211]",,"[-51.01203536987305, 0.009200305677950382, 10.00463581085205]",
9.500266075134277,"[-19.939067840576172, 9.930062294006348, 10.00622844696045]",,"[-0.03946943208575249, 30.04550552368164, 10.013846397399902]",,"[-10.015958786010742, 70.00184631347656, 9.996345520019531]",,"[39.93577575683594, 24.963430404663086, 10.00802230834961]",,"[-35.00160598754883, -51.0208854675293, 9.998428344726562]",,"[-51.010494232177734, -34.997703552246094, 9.998188972473145]",,"[-51.01217269897461, 0.009344065561890602, 10.00442123413086]",
9.550264120101929,"[-19.939729690551758, 9.930726051330566, 10.006260871887207]",,"[-0.03804557025432587, 30.042407989501953, 10.013057708740234]",,"[-10.016059875488281, 70.002197265625, 9.996342658996582]",,"[39.937339782714844, 24.964588165283203, 10.007840156555176]",,"[-35.00212478637695, -51.01995086669922, 9.998512268066406]",,"[-51.01109313964844, -34.99835968017578, 9.998262405395508]",,"[-51.01240539550781, 0.009614829905331135, 10.003896713256836]",
9.601339101791382,"[-19.94157600402832, 9.932611465454102, 10.006373405456543]",,"[-0.03759661316871643, 30.04140281677246, 10.012809753417969]",,"[-10.016236305236816, 70.00298309326172, 9.996356010437012]",,"[39.939109802246094, 24.96584701538086, 10.007617950439453]",,"[-35.00240707397461, -51.019405364990234, 9.998556137084961]",,"[-51.011444091796875, -34.998836517333984, 9.998326301574707]",,"[-51.012481689453125, 0.009749442338943481, 10.003458023071289]",
9.650233030319214,"[-19.942384719848633, 9.933417320251465, 10.006446838378906]",,"[-0.03621630743145943, 30.038408279418945, 10.012336730957031]",,"[-10.016331672668457, 70.00334167480469, 9.99638843536377]",,"[39.942405700683594, 24.96793556213379, 10.007136344909668]",,"[-35.002994537353516, -51.01837158203125, 9.998652458190918]",,"[-51.01185607910156, -34.999542236328125, 9.998363494873047]",,"[-51.01254653930664, 0.009893764741718769, 10.002907752990723]",
9.700575113296509,"[-19.944225311279297, 9.935262680053711, 10.006571769714355]",,"[-0.035550035536289215, 30.037063598632812, 10.012176513671875]",,"[-10.01640796661377, 70.00389099121094, 9.996336936950684]",,"[39.945560455322266, 24.969635009765625, 10.006534576416016]",,"[-35.00338363647461, -51.01770782470703, 9.998688697814941]",,"[-51.01212692260742, -35.000030517578125, 9.998266220092773]",,"[-51.0125617980957, 0.009964623488485813, 10.002647399902344]",
9.75088119506836,"[-19.944936752319336, 9.93598461151123, 10.006658554077148]",,"[-0.03398505970835686, 30.034015655517578, 10.011947631835938]",,"[-10.01645278930664, 70.0042724609375, 9.996331214904785]",,"[39.94669723510742, 24.970182418823242, 10.00623893737793]",,"[-35.00395584106445, -51.01663589477539, 9.998635292053223]",,"[-51.01250076293945, -35.00084686279297, 9.997905731201172]",,"[-51.0125617980957, 0.010121732950210571, 10.002140998840332]",
9.800246000289917,"[-19.946842193603516, 9.93787956237793, 10.006725311279297]",,"[-0.03224882110953331, 30.030773162841797, 10.011604309082031]",,"[-10.016491889953613, 70.00482940673828, 9.996171951293945]",,"[39.949546813964844, 24.971376419067383, 10.005378723144531]",,"[-35.00430679321289, -51.01595687866211, 9.998503684997559]",,"[-51.01261520385742, -35.00120162963867, 9.997758865356445]",,"[-51.012542724609375, 0.010210386477410793, 10.001919746398926]",
9.850417137145996,"[-19.94762420654297, 9.938621520996094, 10.006692886352539]",,"[-0.03129270672798157, 30.02889633178711, 10.01138973236084]",,"[-10.016544342041016, 70.00513458251953, 9.996004104614258]",,"[39.95088195800781, 24.971820831298828, 10.00494384765625]",,"[-35.00487518310547, -51.014854431152344, 9.998246192932129]",,"[-51.01287078857422, -35.00203323364258, 9.99742317199707]",,"[-51.01252365112305, 0.010308143682777882, 10.001487731933594]",
9.900221109390259,"[-19.948881149291992, 9.939848899841309, 10.006567001342773]",,"[-0.030396902933716774, 30.027183532714844, 10.01106071472168]",,"[-10.016626358032227, 70.00553894042969, 9.995731353759766]",,"[39.952999114990234, 24.972412109375, 10.00418472290039]",,"[-35.00527572631836, -51.01411056518555, 9.99808406829834]",,"[-51.01295852661133, -35.00236129760742, 9.99726676940918]",,"[-51.01253890991211, 0.010404970496892929, 10.001265525817871]",
9.951486110687256,"[-19.950916290283203, 9.941863059997559, 10.006304740905762]",,"[-0.028536109253764153, 30.02373695373535, 10.010370254516602]",,"[-10.016681671142578, 70.00576782226562, 9.995542526245117]",,"[39.95430374145508, 24.97269058227539, 10.003703117370605]",,"[-35.00594711303711, -51.0128173828125, 9.997746467590332]",,"[-51.013118743896484, -35.00310516357422, 9.997068405151367]",,"[-51.01256561279297, 0.010568657889962196, 10.00058650970459]",
10.000408172607422,"[-19.952655792236328, 9.943613052368164, 10.006129264831543]",,"[-0.02722405642271042, 30.02138900756836, 10.009927749633789]",,"[-10.016725540161133, 70.0060806274414, 9.995291709899902]",,"[39.95615768432617, 24.97292709350586, 10.003118515014648]",,"[-35.006229400634766, -51.01228332519531, 9.997637748718262]",,"[-51.01316452026367, -35.003421783447266, 9.997053146362305]",,"[-51.012569427490234, 0.010637310333549976, 10.000256538391113]",
10.05032205581665,"[-19.9532527923584, 9.944214820861816, 10.006064414978027]",,"[-0.0250362828373909, 30.017559051513672, 10.00920295715332]",,"[-10.016762733459473, 70.0062026977539, 9.99522876739502]",,"[39.95707702636719, 24.972984313964844, 10.002870559692383]",,"[-35.006752014160156, -51.01128005981445, 9.997570037841797]",,"[-51.013214111328125, -35.0037841796875, 9.997066497802734]",,"[-51.01255416870117, 0.010790896601974964, 9.999689102172852]",
10.100214004516602,"[-19.955224990844727, 9.946077346801758, 10.006046295166016]",,"[-0.024053364992141724, 30.015775680541992, 10.008878707885742]",,"[-10.016915321350098, 70.00630950927734, 9.995211601257324]",,"[39.9589729309082, 24.97292709350586, 10.002413749694824]",,"[-35.00706100463867, -51.01071548461914, 9.997576713562012]",,"[-51.01335906982422, -35.00459289550781, 9.997055053710938]",,"[-51.012550354003906, 0.01088850200176239, 9.999374389648438]",
10.150223016738892,"[-19.956188201904297, 9.946990013122559, 10.006095886230469]",,"[-0.020724665373563766, 30.010061264038086, 10.008068084716797]",,"[-10.016983032226562, 70.00634002685547, 9.995250701904297]",,"[39.9598274230957, 24.97282600402832, 10.002201080322266]",,"[-35.00788116455078, -51.009315490722656, 9.997615814208984]",,"[-51.013572692871094, -35.0053596496582, 9.997135162353516]",,"[-51.01250457763672, 0.01097941119223833, 9.998620986938477]",
10.200230121612549,"[-19.957056045532227, 9.947840690612793, 10.006200790405273]",,"[-0.019478607922792435, 30.007997512817383, 10.00782299041748]",,"[-10.017048835754395, 70.00634765625, 9.99535083770752]",,"[39.96059036254883, 24.972694396972656, 10.002013206481934]",,"[-35.00834274291992, -51.00833511352539, 9.997682571411133]",,"[-51.013633728027344, -35.005859375, 9.997146606445312]",,"[-51.012474060058594, 0.010995464399456978, 9.99832534790039]",
10.250238180160522,"[-19.958967208862305, 9.949750900268555, 10.006388664245605]",,"[-0.016690796241164207, 30.003507614135742, 10.00733757019043]",,"[-10.017057418823242, 70.00630187988281, 9.995403289794922]",,"[39.96256637573242, 24.972383499145508, 10.00145435333252]",,"[-35.008880615234375, -51.007286071777344, 9.99787712097168]",,"[-51.01362991333008, -35.006778717041016, 9.997282028198242]",,"[-51.012168884277344, 0.010920930653810501, 9.997786521911621]",
10.300694227218628,"[-19.960622787475586, 9.95148754119873, 10.00658893585205]",,"[-0.015344182029366493, 30.00140953063965, 10.007182121276855]",,"[-10.017010688781738, 70.00621032714844, 9.995481491088867]",,"[39.96440887451172, 24.971965789794922, 10.001041412353516]",,"[-35.009178161621094, -51.00661087036133, 9.998000144958496]",,"[-51.01358413696289, -35.007164001464844, 9.997413635253906]",,"[-51.01193618774414, 0.010860595852136612, 9.997662544250488]",
10.350253105163574,"[-19.961759567260742, 9.952709197998047, 10.006711959838867]",,"[-0.011883343569934368, 29.996177673339844, 10.006792068481445]",,"[-10.016902923583984, 70.00615692138672, 9.995575904846191]",,"[39.96509552001953, 24.97178840637207, 10.000890731811523]",,"[-35.009727478027344, -51.005435943603516, 9.998289108276367]",,"[-51.01348114013672, -35.00802993774414, 9.997581481933594]",,"[-51.011375427246094, 0.010820549912750721, 9.997489929199219]",
10.400363206863403,"[-19.962602615356445, 9.95362377166748, 10.00678825378418]",,"[-0.010378886014223099, 29.993934631347656, 10.006577491760254]",,"[-10.016812324523926, 70.0061264038086, 9.995634078979492]",,"[39.96571350097656, 24.971643447875977, 10.00074577331543]",,"[-35.00994110107422, -51.00497817993164, 9.998357772827148]",,"[-51.01344299316406, -35.008480072021484, 9.997750282287598]",,"[-51.011085510253906, 0.010804304853081703, 9.997425079345703]",
10.450217008590698,"[-19.965078353881836, 9.956130981445312, 10.007930755615234]",,"[-0.00716483173891902, 29.989269256591797, 10.006152153015137]",,"[-10.016383171081543, 70.00608825683594, 9.99583625793457]",,"[39.96692657470703, 24.97140121459961, 10.000480651855469]",,"[-35.01040267944336, -51.004207611083984, 9.998507499694824]",,"[-51.0134162902832, -35.00911331176758, 9.997716903686523]",,"[-51.01045608520508, 0.010802257806062698, 9.997323989868164]",
10.501395225524902,"[-19.966203689575195, 9.95731258392334, 10.008047103881836]",,"[-0.0053795031271874905, 29.986658096313477, 10.005976676940918]",,"[-10.016075134277344, 70.0062026977539, 9.99588680267334]",,"[39.96797561645508, 24.9713134765625, 10.000138282775879]",,"[-35.0107421875, -51.00368118286133, 9.998536109924316]",,"[-51.01339340209961, -35.009552001953125, 9.99756145477295]",,"[-51.01014709472656, 0.010808013379573822, 9.997289657592773]",
10.550303220748901,"[-19.968284606933594, 9.959477424621582, 10.008312225341797]",,"[-0.002078314544633031, 29.981929779052734, 10.005556106567383]",,"[-10.015823364257812, 70.00625610351562, 9.995819091796875]",,"[39.96940231323242, 24.97101593017578, 9.999406814575195]",,"[-35.01121520996094, -51.00315475463867, 9.998414993286133]",,"[-51.013328552246094, -35.01021957397461, 9.9974365234375]",,"[-51.0096321105957, 0.01069246418774128, 9.997328758239746]",
10.600219011306763,"[-19.969907760620117, 9.96125316619873, 10.008137702941895]",,"[0.00161259644664824, 29.976905822753906, 10.004974365234375]",,"[-10.015279769897461, 70.0063705444336, 9.995475769042969]",,"[39.97063064575195, 24.97060203552246, 9.998663902282715]",,"[-35.01153564453125, -51.002845764160156, 9.99826431274414]",,"[-51.01324462890625, -35.01065444946289, 9.997273445129395]",,"[-51.00933074951172, 0.010555167682468891, 9.997370719909668]",
10.650265216827393,"[-19.97102165222168, 9.962556838989258, 10.007891654968262]",,"[0.0035310443490743637, 29.97434425354004, 10.004517555236816]",,"[-10.014931678771973, 70.00642395019531, 9.995349884033203]",,"[39.971160888671875, 24.970382690429688, 9.998310089111328]",,"[-35.01202392578125, -51.00235366821289, 9.998064041137695]",,"[-51.0130615234375, -35.01131820678711, 9.996960639953613]",,"[-51.00861740112305, 0.010169457644224167, 9.997442245483398]",
10.701020002365112,"[-19.971776962280273, 9.963481903076172, 10.007792472839355]",,"[0.004970845300704241, 29.972444534301758, 10.004192352294922]",,"[-10.01429271697998, 70.00664520263672, 9.99504566192627]",,"[39.972049713134766, 24.969940185546875, 9.997485160827637]",,"[-35.01237106323242, -51.00202941894531, 9.997897148132324]",,"[-51.012996673583984, -35.01170349121094, 9.996779441833496]",,"[-51.0081901550293, 0.009904847480356693, 9.997422218322754]",
10.750662088394165,"[-19.973129272460938, 9.965296745300293, 10.007634162902832]",,"[0.008084570057690144, 29.968448638916016, 10.003663063049316]",,"[-10.01395320892334, 70.00679016113281, 9.99490737915039]",,"[39.972511291503906, 24.969696044921875, 9.99704360961914]",,"[-35.012786865234375, -51.00151443481445, 9.997612953186035]",,"[-51.012874603271484, -35.01218795776367, 9.996354103088379]",,"[-51.007469177246094, 0.009468155913054943, 9.99718189239502]",
10.800282001495361,"[-19.974597930908203, 9.967694282531738, 10.007171630859375]",,"[0.009849552065134048, 29.966245651245117, 10.003353118896484]",,"[-10.013184547424316, 70.00715637207031, 9.994515419006348]",,"[39.97315216064453, 24.969314575195312, 9.996125221252441]",,"[-35.012935638427734, -51.00120162963867, 9.99748706817627]",,"[-51.01283645629883, -35.01237487792969, 9.996063232421875]",,"[-51.007049560546875, 0.009210252203047276, 9.997049331665039]",
10.85023021697998,"[-19.97507095336914, 9.96861457824707, 10.006979942321777]",,"[0.013837228529155254, 29.961448669433594, 10.002685546875]",,"[-10.012591361999512, 70.0073013305664, 9.994297981262207]",,"[39.973426818847656, 24.96910285949707, 9.995624542236328]",,"[-35.01318359375, -51.000465393066406, 9.996905326843262]",,"[-51.012779235839844, -35.012611389160156, 9.995654106140137]",,"[-51.00594711303711, 0.008544392883777618, 9.996801376342773]",
10.907605171203613,"[-19.976093292236328, 9.970585823059082, 10.006560325622559]",,"[0.017293263226747513, 29.957181930541992, 10.002179145812988]",,"[-10.011911392211914, 70.00765991210938, 9.993830680847168]",,"[39.973716735839844, 24.968568801879883, 9.994526863098145]",,"[-35.0134162902832, -50.99983215332031, 9.996384620666504]",,"[-51.01268005371094, -35.01292037963867, 9.995058059692383]",,"[-51.00572967529297, 0.00840237271040678, 9.996748924255371]",
10.950401067733765,"[-19.97669792175293, 9.971731185913086, 10.006135940551758]",,"[0.0187212023884058, 29.95538902282715, 10.001955032348633]",,"[-10.0116548538208, 70.0078353881836, 9.993548393249512]",,"[39.97368240356445, 24.968156814575195, 9.994033813476562]",,"[-35.013511657714844, -50.999305725097656, 9.996062278747559]",,"[-51.012691497802734, -35.01321792602539, 9.994651794433594]",,"[-51.00497055053711, 0.00785988662391901, 9.9965181350708]",
11.000505208969116,"[-19.977602005004883, 9.973443031311035, 10.005376815795898]",,"[0.02009378932416439, 29.95364761352539, 10.001700401306152]",,"[-10.010979652404785, 70.00828552246094, 9.99293041229248]",,"[39.973541259765625, 24.967405319213867, 9.99344539642334]",,"[-35.01359176635742, -50.99897766113281, 9.995882034301758]",,"[-51.01268005371094, -35.013328552246094, 9.994579315185547]",,"[-51.00461959838867, 0.007597717922180891, 9.996404647827148]",
11.050243139266968,"[-19.977983474731445, 9.974136352539062, 10.005067825317383]",,"[0.02307048812508583, 29.949907302856445, 10.00113296508789]",,"[-10.010626792907715, 70.00850677490234, 9.992648124694824]",,"[39.973426818847656, 24.96683120727539, 9.99321460723877]",,"[-35.013736724853516, -50.9982795715332, 9.995579719543457]",,"[-51.01261901855469, -35.01358413696289, 9.994636535644531]",,"[-51.00387954711914, 0.007002436090260744, 9.996041297912598]",
11.10076904296875,"[-19.978797912597656, 9.975739479064941, 10.004426956176758]",,"[0.02474110573530197, 29.947864532470703, 10.000897407531738]",,"[-10.009916305541992, 70.0089340209961, 9.992403030395508]",,"[39.97315979003906, 24.965774536132812, 9.99306583404541]",,"[-35.0138053894043, -50.99793243408203, 9.995523452758789]",,"[-51.012611389160156, -35.01372146606445, 9.994789123535156]",,"[-51.00360870361328, 0.006784847937524319, 9.995794296264648]",
11.15021800994873,"[-19.97919273376465, 9.976672172546387, 10.004137992858887]",,"[0.027420703321695328, 29.944683074951172, 10.000631332397461]",,"[-10.00963306427002, 70.0091323852539, 9.9923734664917]",,"[39.9730339050293, 24.965145111083984, 9.993142127990723]",,"[-35.01383590698242, -50.99739456176758, 9.99561595916748]",,"[-51.012508392333984, -35.013885498046875, 9.99507999420166]",,"[-51.0029182434082, 0.006240930408239365, 9.995293617248535]",
11.20023512840271,"[-19.979774475097656, 9.978199005126953, 10.003832817077637]",,"[0.029996169731020927, 29.941701889038086, 10.000653266906738]",,"[-10.008893013000488, 70.00957489013672, 9.99248218536377]",,"[39.97269821166992, 24.9639892578125, 9.993362426757812]",,"[-35.01383972167969, -50.99711227416992, 9.995784759521484]",,"[-51.0124626159668, -35.01393508911133, 9.99528694152832]",,"[-51.00251770019531, 0.0059194257482886314, 9.995075225830078]",
11.250411033630371,"[-19.979955673217773, 9.978887557983398, 10.003745079040527]",,"[0.03107977658510208, 29.940414428710938, 10.000728607177734]",,"[-10.008591651916504, 70.00975036621094, 9.992593765258789]",,"[39.972511291503906, 24.96343231201172, 9.993547439575195]",,"[-35.01390838623047, -50.99675369262695, 9.996084213256836]",,"[-51.0123291015625, -35.014076232910156, 9.995856285095215]",,"[-51.001853942871094, 0.005300732795149088, 9.994914054870605]",
11.30026912689209,"[-19.98019790649414, 9.980170249938965, 10.003683090209961]",,"[0.033173929899930954, 29.937923431396484, 10.001043319702148]",,"[-10.00796127319336, 70.01016235351562, 9.993011474609375]",,"[39.972084045410156, 24.9622859954834, 9.994085311889648]",,"[-35.013912200927734, -50.996620178222656, 9.99634075164795]",,"[-51.012245178222656, -35.0141487121582, 9.996066093444824]",,"[-51.00142288208008, 0.00487956777215004, 9.994964599609375]",
11.350696086883545,"[-19.980262756347656, 9.980790138244629, 10.003706932067871]",,"[0.03417569398880005, 29.93675422668457, 10.001182556152344]",,"[-10.007722854614258, 70.01033020019531, 9.993278503417969]",,"[39.971805572509766, 24.961719512939453, 9.994372367858887]",,"[-35.01406478881836, -50.996395111083984, 9.996960639953613]",,"[-51.01201629638672, -35.01426315307617, 9.996452331542969]",,"[-51.00082015991211, 0.0042449599131941795, 9.995158195495605]",
11.40035605430603,"[-19.98032569885254, 9.981889724731445, 10.004034996032715]",,"[0.03512975573539734, 29.93565559387207, 10.001370429992676]",,"[-10.007221221923828, 70.01071166992188, 9.993986129760742]",,"[39.971092224121094, 24.96033477783203, 9.994932174682617]",,"[-35.01411056518555, -50.99633026123047, 9.997217178344727]",,"[-51.01185989379883, -35.01424026489258, 9.996604919433594]",,"[-51.00051498413086, 0.003927553538233042, 9.995343208312988]",
11.450568199157715,"[-19.980348587036133, 9.982511520385742, 10.004243850708008]",,"[0.03701455146074295, 29.933490753173828, 10.001959800720215]",,"[-10.006991386413574, 70.0108642578125, 9.994233131408691]",,"[39.97080993652344, 24.95980453491211, 9.995061874389648]",,"[-35.01423645019531, -50.996219635009766, 9.997539520263672]",,"[-51.01152801513672, -35.014259338378906, 9.996767044067383]",,"[-50.9998664855957, 0.0032686134800314903, 9.995744705200195]",
11.500314235687256,"[-19.980377197265625, 9.983113288879395, 10.004383087158203]",,"[0.03798307478427887, 29.932397842407227, 10.002249717712402]",,"[-10.006441116333008, 70.01122283935547, 9.994746208190918]",,"[39.970558166503906, 24.959318161010742, 9.995147705078125]",,"[-35.01433563232422, -50.99616622924805, 9.997676849365234]",,"[-51.011295318603516, -35.014305114746094, 9.996842384338379]",,"[-50.999603271484375, 0.002996269380673766, 9.995988845825195]",
11.55040717124939,"[-19.980432510375977, 9.983957290649414, 10.004594802856445]",,"[0.039242587983608246, 29.93092155456543, 10.00255012512207]",,"[-10.006185531616211, 70.01132202148438, 9.994956016540527]",,"[39.97011184692383, 24.958431243896484, 9.995270729064941]",,"[-35.01447296142578, -50.996192932128906, 9.997906684875488]",,"[-51.0108528137207, -35.01443862915039, 9.996870994567871]",,"[-50.999114990234375, 0.0024240147322416306, 9.996414184570312]",
11.600264072418213,"[-19.98040199279785, 9.984563827514648, 10.004711151123047]",,"[0.03987250104546547, 29.930191040039062, 10.002640724182129]",,"[-10.005529403686523, 70.01148986816406, 9.99553108215332]",,"[39.969566345214844, 24.957233428955078, 9.9954252243042]",,"[-35.014556884765625, -50.996253967285156, 9.998144149780273]",,"[-51.010597229003906, -35.014549255371094, 9.99682903289795]",,"[-50.99882888793945, 0.002075648633763194, 9.996587753295898]",
11.650257110595703,"[-19.98042869567871, 9.984773635864258, 10.004829406738281]",,"[0.04116179049015045, 29.928682327270508, 10.002785682678223]",,"[-10.005265235900879, 70.01156616210938, 9.995762825012207]",,"[39.96934127807617, 24.95673179626465, 9.995438575744629]",,"[-35.014671325683594, -50.99642562866211, 9.998497009277344]",,"[-51.01001739501953, -35.01488494873047, 9.996954917907715]",,"[-50.9983024597168, 0.0013358962023630738, 9.99681568145752]",
11.702657222747803,"[-19.980457305908203, 9.984997749328613, 10.004871368408203]",,"[0.04216117411851883, 29.927534103393555, 10.002901077270508]",,"[-10.004583358764648, 70.01171112060547, 9.996277809143066]",,"[39.96879577636719, 24.955684661865234, 9.995441436767578]",,"[-35.01473617553711, -50.99651336669922, 9.998682975769043]",,"[-51.00974655151367, -35.015010833740234, 9.997110366821289]",,"[-50.99799728393555, 0.0009118495509028435, 9.996889114379883]",
11.750311136245728,"[-19.980480194091797, 9.985102653503418, 10.004815101623535]",,"[0.042662642896175385, 29.92707061767578, 10.002799034118652]",,"[-10.004305839538574, 70.01177978515625, 9.996456146240234]",,"[39.96846008300781, 24.955236434936523, 9.995540618896484]",,"[-35.01487731933594, -50.99665832519531, 9.99913215637207]",,"[-51.009071350097656, -35.0152702331543, 9.997734069824219]",,"[-50.99745559692383, 0.0002363394305575639, 9.99699592590332]",
11.800265073776245,"[-19.980533599853516, 9.985172271728516, 10.00485610961914]",,"[0.043053045868873596, 29.92673110961914, 10.002724647521973]",,"[-10.003686904907227, 70.01190948486328, 9.997149467468262]",,"[39.96781921386719, 24.95455551147461, 9.99576187133789]",,"[-35.0150260925293, -50.996700286865234, 9.999605178833008]",,"[-51.00877380371094, -35.01536178588867, 9.997945785522461]",,"[-50.997222900390625, -2.8042442863807082e-05, 9.996997833251953]",
11.850228071212769,"[-19.980541229248047, 9.985162734985352, 10.004912376403809]",,"[0.04347545653581619, 29.926362991333008, 10.002692222595215]",,"[-10.003432273864746, 70.01188659667969, 9.997511863708496]",,"[39.967525482177734, 24.95429801940918, 9.995833396911621]",,"[-35.015350341796875, -50.99679946899414, 10.00039005279541]",,"[-51.00810241699219, -35.015663146972656, 9.9984769821167]",,"[-50.996665954589844, -0.0007583980914205313, 9.996941566467285]",
11.901151180267334,"[-19.98046112060547, 9.985013961791992, 10.005256652832031]",,"[0.04379589855670929, 29.926156997680664, 10.002937316894531]",,"[-10.002808570861816, 70.01177978515625, 9.998218536376953]",,"[39.96703338623047, 24.95381736755371, 9.995962142944336]",,"[-35.015472412109375, -50.996856689453125, 10.000711441040039]",,"[-51.00769805908203, -35.015872955322266, 9.998902320861816]",,"[-50.99641036987305, -0.0011145123280584812, 9.996905326843262]",
