time,PX4_0_position,PX4_1_position,PX4_2_position,PX4_3_position,PX4_4_position,PX4_5_position,PX4_6_position,PX4_7_position,PX4_8_position,PX4_9_position,PX4_10_position
0.950599193572998,"[None, None, None]","[1.056192431292402e-07, 3.951723575592041, 12.180825233459473]","[4.553369522094727, -5.534833908081055, 8.125354290008545]","[5.91323709487915, -15.532123565673828, 5.9633378982543945]","[7.56583309173584, -25.715253829956055, 7.202404022216797]","[10.0, -35.27610397338867, 6.029989719390869]","[84.55005645751953, 84.54625701904297, 15.589570045471191]","[90.10353088378906, 90.10023498535156, 15.229113578796387]","[98.14754486083984, 98.85919952392578, 15.618471145629883]","[89.45487976074219, 100.94566345214844, 12.553174018859863]","[99.22075653076172, 91.67436218261719, 11.849833488464355]"
1.000218391418457,"[None, None, None]","[1.1480445749612045e-07, 4.211543083190918, 12.318622589111328]","[4.466150283813477, -5.142277717590332, 8.264024257659912]","[5.845743179321289, -15.126801490783691, 6.070489406585693]","[7.56583309173584, -25.715253829956055, 7.202404022216797]","[10.0, -35.27610397338867, 6.029989719390869]","[84.55005645751953, 84.54625701904297, 15.589570045471191]","[89.8470687866211, 89.84351348876953, 15.429391860961914]","[98.21115112304688, 98.8697509765625, 15.603304862976074]","[89.11669921875, 100.79669952392578, 12.768556594848633]","[99.20821380615234, 91.29740905761719, 12.049653053283691]"
1.0503036975860596,"[None, None, None]","[1.1480445749612045e-07, 4.211543083190918, 12.318622589111328]","[4.466150283813477, -5.142277717590332, 8.264024257659912]","[5.845743179321289, -15.126801490783691, 6.070489406585693]","[7.525574684143066, -25.31229591369629, 7.33048152923584]","[10.0, -35.035736083984375, 6.093631267547607]","[84.34712982177734, 84.34331512451172, 15.68673038482666]","[89.63031005859375, 89.6265640258789, 15.567707061767578]","[98.29417419433594, 98.88350677490234, 15.588623046875]","[88.79012298583984, 100.65287780761719, 12.976481437683105]","[99.20821380615234, 91.29740905761719, 12.049653053283691]"
1.1001949310302734,"[-0.06348022073507309, 0.04356018081307411, 15.339865684509277]","[1.278628758427658e-07, 4.575287818908691, 12.511523246765137]","[4.378900051116943, -4.749738693237305, 8.402694702148438]","[5.778224468231201, -14.72152042388916, 6.177656173706055]","[7.485299587249756, -24.90937614440918, 7.458559036254883]","[10.0, -34.625701904296875, 6.202197074890137]","[84.34712982177734, 84.34331512451172, 15.68673038482666]","[89.63031005859375, 89.6265640258789, 15.567707061767578]","[98.29417419433594, 98.88350677490234, 15.588623046875]","[88.79012298583984, 100.65287780761719, 12.976481437683105]","[99.19608306884766, 90.93348693847656, 12.242555618286133]"
1.1502139568328857,"[-0.3571130335330963, 0.19020263850688934, 15.48226547241211]","[1.4111907375990995e-07, 4.939035415649414, 12.704399108886719]","[4.378900051116943, -4.749738693237305, 8.402694702148438]","[5.778224468231201, -14.72152042388916, 6.177656173706055]","[7.485299587249756, -24.90937614440918, 7.458559036254883]","[10.0, -34.625701904296875, 6.202197074890137]","[84.16163635253906, 84.15824127197266, 15.773674011230469]","[89.42265319824219, 89.41880798339844, 15.67452621459961]","[98.3775405883789, 98.89726257324219, 15.578596115112305]","[88.58018493652344, 100.56044006347656, 13.11013126373291]","[99.18394470214844, 90.569580078125, 12.435434341430664]"
1.2002437114715576,"[-0.3571130335330963, 0.19020263850688934, 15.48226547241211]","[1.4111907375990995e-07, 4.939035415649414, 12.704399108886719]","[4.324729919433594, -4.506115436553955, 8.488765239715576]","[5.717668533325195, -14.358165740966797, 6.273746967315674]","[7.44917631149292, -24.54815673828125, 7.5733866691589355]","[10.0, -34.25808334350586, 6.299532413482666]","[84.04813385009766, 84.0453109741211, 15.82528018951416]","[89.23714447021484, 89.2335205078125, 15.761964797973633]","[98.45709991455078, 98.91036224365234, 15.572587966918945]","[88.27693176269531, 100.42691040039062, 13.303163528442383]","[99.18394470214844, 90.569580078125, 12.435434341430664]"
1.2502524852752686,"[-0.5997704863548279, 0.3113940358161926, 15.577985763549805]","[1.5261009878031473e-07, 5.250817775726318, 12.869709014892578]","[4.252488136291504, -4.181286334991455, 8.603515625]","[5.680394172668457, -14.134587287902832, 6.332881927490234]","[7.415821552276611, -24.2147216796875, 7.67938232421875]","[10.0, -33.91874313354492, 6.389379978179932]","[84.04813385009766, 84.0453109741211, 15.82528018951416]","[89.23714447021484, 89.2335205078125, 15.761964797973633]","[98.45709991455078, 98.91036224365234, 15.572587966918945]","[88.27693176269531, 100.42691040039062, 13.303163528442383]","[99.17700958251953, 90.36165618896484, 12.54564380645752]"
1.3002376556396484,"[-0.790539562702179, 0.40660521388053894, 15.64962387084961]","[1.661325228496935e-07, 5.614565372467041, 13.0625581741333]","[4.168185234069824, -3.802319288253784, 8.737378120422363]","[5.680394172668457, -14.134587287902832, 6.332881927490234]","[7.415821552276611, -24.2147216796875, 7.67938232421875]","[10.0, -33.91874313354492, 6.389379978179932]","[83.90910339355469, 83.907470703125, 15.883878707885742]","[89.13133239746094, 89.12808990478516, 15.810558319091797]","[98.5409927368164, 98.92414093017578, 15.569350242614746]","[87.95036315917969, 100.28311920166016, 13.51102066040039]","[99.16487121582031, 89.99781036376953, 12.73849105834961]"
1.3503344058990479,"[-0.790539562702179, 0.40660521388053894, 15.64962387084961]","[1.661325228496935e-07, 5.614565372467041, 13.0625581741333]","[4.168185234069824, -3.802319288253784, 8.737378120422363]","[5.615149974822998, -13.74333667755127, 6.436380863189697]","[7.3880181312561035, -23.936859130859375, 7.767711639404297]","[10.0, -33.508705139160156, 6.497945308685303]","[83.75934600830078, 83.75983428955078, 15.936762809753418]","[88.95575714111328, 88.95375061035156, 15.886152267456055]","[98.59060668945312, 98.93226623535156, 15.568700790405273]","[87.95036315917969, 100.28311920166016, 13.51102066040039]","[99.16487121582031, 89.99781036376953, 12.73849105834961]"
1.401111364364624,"[-1.0359423160552979, 0.5288757085800171, 15.742976188659668]","[1.7584808631454507e-07, 5.87438440322876, 13.200297355651855]","[4.077840328216553, -3.3962841033935547, 8.880800247192383]","[5.545224666595459, -13.324140548706055, 6.547280311584473]","[7.346301078796387, -23.520065307617188, 7.900205612182617]","[10.0, -33.508705139160156, 6.497945308685303]","[83.75934600830078, 83.75983428955078, 15.936762809753418]","[88.95575714111328, 88.95375061035156, 15.886152267456055]","[98.59060668945312, 98.93226623535156, 15.568700790405273]","[87.62378692626953, 100.13932037353516, 13.718852043151855]","[99.15272521972656, 89.63394927978516, 12.931318283081055]"
1.4501831531524658,"[-1.2486474514007568, 0.6345104575157166, 15.821317672729492]","[1.8901144471783482e-07, 6.225190162658691, 13.386232376098633]","[4.077840328216553, -3.3962841033935547, 8.880800247192383]","[5.545224666595459, -13.324140548706055, 6.547280311584473]","[7.346301078796387, -23.520065307617188, 7.900205612182617]","[10.0, -33.21180725097656, 6.576569557189941]","[83.62510681152344, 83.62855529785156, 15.969709396362305]","[88.79544830322266, 88.79551696777344, 15.94420337677002]","[98.6750259399414, 98.94607543945312, 15.56939697265625]","[87.40217590332031, 100.04175567626953, 13.859874725341797]","[99.1410140991211, 89.28311920166016, 13.1172456741333]"
1.5002119541168213,"[-1.2486474514007568, 0.6345104575157166, 15.821317672729492]","[1.8901144471783482e-07, 6.225190162658691, 13.386232376098633]","[4.02663516998291, -3.16619610786438, 8.96207332611084]","[5.486938953399658, -12.974836349487305, 6.639703273773193]","[7.311526775360107, -23.17273712158203, 8.010616779327393]","[10.0, -32.858375549316406, 6.670172691345215]","[83.5621109008789, 83.56743621826172, 15.978407859802246]","[88.67808532714844, 88.68050384521484, 15.975614547729492]","[98.74172973632812, 98.95696258544922, 15.571293830871582]","[87.40217590332031, 100.04175567626953, 13.859874725341797]","[99.1410140991211, 89.28311920166016, 13.1172456741333]"
1.5504510402679443,"[-1.4321776628494263, 0.7252221703529358, 15.881903648376465]","[2.0170951131603942e-07, 6.563002586364746, 13.56528091430664]","[3.9483115673065186, -2.8142993450164795, 9.086373329162598]","[5.444967746734619, -12.72335147857666, 6.7062506675720215]","[7.273962020874023, -22.79762077331543, 8.129860877990723]","[10.0, -32.858375549316406, 6.670172691345215]","[83.5621109008789, 83.56743621826172, 15.978407859802246]","[88.67808532714844, 88.68050384521484, 15.975614547729492]","[98.74172973632812, 98.95696258544922, 15.571293830871582]","[87.11054229736328, 99.91336822509766, 14.045388221740723]","[99.13362884521484, 89.06224060058594, 13.234298706054688]"
1.6002638339996338,"[-1.4321776628494263, 0.7252221703529358, 15.881903648376465]","[2.0170951131603942e-07, 6.563002586364746, 13.56528091430664]","[3.9483115673065186, -2.8142993450164795, 9.086373329162598]","[5.444967746734619, -12.72335147857666, 6.7062506675720215]","[7.273962020874023, -22.79762077331543, 8.129860877990723]","[10.0, -32.4766731262207, 6.771264553070068]","[83.46942138671875, 83.47834777832031, 15.979985237121582]","[88.56407165527344, 88.56977081298828, 15.992643356323242]","[98.8118896484375, 98.9683837890625, 15.574311256408691]","[86.7839126586914, 99.76958465576172, 14.252856254577637]","[99.13362884521484, 89.06224060058594, 13.234298706054688]"
1.650202751159668,"[-1.61880362033844, 0.8167992830276489, 15.931166648864746]","[2.1634777169765584e-07, 6.95278787612915, 13.771852493286133]","[3.857926607131958, -2.408261775970459, 9.22979736328125]","[5.375002384185791, -12.304211616516113, 6.817172050476074]","[7.233606815338135, -22.39472198486328, 8.25792407989502]","[10.0, -32.066688537597656, 6.879843711853027]","[83.38912200927734, 83.40239715576172, 15.9651460647583]","[88.56407165527344, 88.56977081298828, 15.992643356323242]","[98.8118896484375, 98.9683837890625, 15.574311256408691]","[86.7839126586914, 99.76958465576172, 14.252856254577637]","[99.1214828491211, 88.69845581054688, 13.427091598510742]"
1.7002027034759521,"[-1.7074559926986694, 0.8599486947059631, 15.948176383972168]","[2.2801809507200232e-07, 7.264618873596191, 13.93710708618164]","[3.7856109142303467, -2.083432674407959, 9.344534873962402]","[5.319020748138428, -11.968900680541992, 6.905910015106201]","[7.233606815338135, -22.39472198486328, 8.25792407989502]","[10.0, -32.066688537597656, 6.879843711853027]","[83.38912200927734, 83.40239715576172, 15.9651460647583]","[88.49726104736328, 88.50553894042969, 15.993896484375]","[98.87449645996094, 98.97855377197266, 15.57769775390625]","[86.46893310546875, 99.63096618652344, 14.452387809753418]","[99.1097640991211, 88.34764099121094, 13.61297607421875]"
1.7503063678741455,"[-1.816994547843933, 0.9128051400184631, 15.96136474609375]","[2.2801809507200232e-07, 7.264618873596191, 13.93710708618164]","[3.7856109142303467, -2.083432674407959, 9.344534873962402]","[5.319020748138428, -11.968900680541992, 6.905910015106201]","[7.201595306396484, -22.075180053710938, 8.359492778778076]","[10.0, -31.741533279418945, 6.965958595275879]","[83.3397216796875, 83.35669708251953, 15.942904472351074]","[88.42790222167969, 88.4395980834961, 15.985236167907715]","[98.92156982421875, 98.9861831665039, 15.580549240112305]","[86.21224212646484, 99.51802825927734, 14.614458084106445]","[99.10021209716797, 88.06179809570312, 13.764435768127441]"
1.8003544807434082,"[-1.816994547843933, 0.9128051400184631, 15.96136474609375]","[2.391443558735773e-07, 7.563454627990723, 14.095460891723633]","[3.7163047790527344, -1.7721385955810547, 9.454493522644043]","[5.265368938446045, -11.647561073303223, 6.990956783294678]","[7.168189525604248, -21.741762161254883, 8.465487957000732]","[10.0, -31.402238845825195, 7.055817604064941]","[83.30169677734375, 83.32266235351562, 15.911510467529297]","[88.42790222167969, 88.4395980834961, 15.985236167907715]","[98.92156982421875, 98.9861831665039, 15.580549240112305]","[86.21224212646484, 99.51802825927734, 14.614458084106445]","[99.10021209716797, 88.06179809570312, 13.764435768127441]"
1.8503100872039795,"[-1.9279223680496216, 0.965563952922821, 15.962677955627441]","[2.521047122172604e-07, 7.914259910583496, 14.281129837036133]","[3.634937047958374, -1.4067578315734863, 9.583574295043945]","[5.265368938446045, -11.647561073303223, 6.990956783294678]","[7.168189525604248, -21.741762161254883, 8.465487957000732]","[10.0, -31.402238845825195, 7.055817604064941]","[83.30169677734375, 83.32266235351562, 15.911510467529297]","[88.36907196044922, 88.38462829589844, 15.965632438659668]","[98.9723892211914, 98.99439239501953, 15.583818435668945]","[85.90880584716797, 99.38459777832031, 14.805219650268555]","[99.08892059326172, 87.72398376464844, 13.943425178527832]"
1.9002254009246826,"[-1.9279223680496216, 0.965563952922821, 15.962677955627441]","[2.521047122172604e-07, 7.914259910583496, 14.281129837036133]","[3.634937047958374, -1.4067578315734863, 9.583574295043945]","[5.202380180358887, -11.270378112792969, 7.090799331665039]","[7.130602836608887, -21.36669921875, 8.584732055664062]","[10.0, -31.020530700683594, 7.156908988952637]","[83.27536010742188, 83.30081176757812, 15.868292808532715]","[88.3082275390625, 88.32972717285156, 15.92098617553711]","[99.01780700683594, 99.00171661376953, 15.586801528930664]","[85.60527801513672, 99.25122833251953, 14.993122100830078]","[99.08892059326172, 87.72398376464844, 13.943425178527832]"
1.9502103328704834,"[-2.042436361312866, 1.0186132192611694, 15.943769454956055]","[2.6350792836637993e-07, 8.226096153259277, 14.445732116699219]","[3.562610387802124, -1.0819751024246216, 9.6983003616333]","[5.127718448638916, -10.823356628417969, 7.209131717681885]","[7.097190856933594, -21.033309936523438, 8.690726280212402]","[10.0, -30.681236267089844, 7.246767997741699]","[83.27536010742188, 83.30081176757812, 15.868292808532715]","[88.3082275390625, 88.32972717285156, 15.92098617553711]","[99.01780700683594, 99.00171661376953, 15.586801528930664]","[85.60527801513672, 99.25122833251953, 14.993122100830078]","[99.07763671875, 87.38617706298828, 14.122385025024414]"
2.0011417865753174,"[-2.106523275375366, 1.046999454498291, 15.91606616973877]","[2.757091976945958e-07, 8.563960075378418, 14.623419761657715]","[3.562610387802124, -1.0819751024246216, 9.6983003616333]","[5.127718448638916, -10.823356628417969, 7.209131717681885]","[7.097190856933594, -21.033309936523438, 8.690726280212402]","[10.0, -30.681236267089844, 7.246767997741699]","[83.26638793945312, 83.29569244384766, 15.824752807617188]","[88.2835922241211, 88.30919647216797, 15.88177490234375]","[99.05484008789062, 99.00765228271484, 15.589194297790527]","[85.32523345947266, 99.12822723388672, 15.143747329711914]","[99.06721496582031, 87.07440185546875, 14.287353515625]"
2.0502591133117676,"[-2.106523275375366, 1.046999454498291, 15.91606616973877]","[2.757091976945958e-07, 8.563960075378418, 14.623419761657715]","[3.4842565059661865, -0.7301244735717773, 9.822575569152832]","[5.085721969604492, -10.571906089782715, 7.275702476501465]","[7.059604167938232, -20.658246994018555, 8.809945106506348]","[10.0, -30.299530029296875, 7.3478593826293945]","[83.27218627929688, 83.30549621582031, 15.772187232971191]","[88.27268981933594, 88.30229949951172, 15.837563514709473]","[99.08712005615234, 99.0128173828125, 15.591174125671387]","[85.32523345947266, 99.12822723388672, 15.143747329711914]","[99.06721496582031, 87.07440185546875, 14.287353515625]"
2.1009604930877686,"[-2.140493154525757, 1.0611279010772705, 15.889936447143555]","[2.8450918421185634e-07, 8.810881614685059, 14.752751350402832]","[3.4269981384277344, -0.47300535440444946, 9.91339111328125]","[5.027392864227295, -10.222670555114746, 7.368160724639893]","[7.037330150604248, -20.435985565185547, 8.880593299865723]","[10.0, -30.073333740234375, 7.4077653884887695]","[83.28795623779297, 83.32405090332031, 15.730094909667969]","[88.27293395996094, 88.30509948730469, 15.806154251098633]","[99.08712005615234, 99.0128173828125, 15.591174125671387]","[85.0456314086914, 99.00552368164062, 15.270858764648438]","[99.05461883544922, 86.6976547241211, 14.486105918884277]"
2.1503419876098633,"[-2.167978525161743, 1.0711169242858887, 15.851290702819824]","[2.9546555424531107e-07, 9.122824668884277, 14.915294647216797]","[3.354678153991699, -0.1482226550579071, 10.028106689453125]","[5.027392864227295, -10.222670555114746, 7.368160724639893]","[7.037330150604248, -20.435985565185547, 8.880593299865723]","[10.0, -30.073333740234375, 7.4077653884887695]","[83.28795623779297, 83.32405090332031, 15.730094909667969]","[88.27293395996094, 88.30509948730469, 15.806154251098633]","[99.10599517822266, 99.01583099365234, 15.592255592346191]","[84.79234313964844, 98.89446258544922, 15.3658447265625]","[99.0472412109375, 86.47677612304688, 14.602226257324219]"
