time,true_quad_x,true_quad_y,true_quad_z,quad x,quad y,quad z,utm command
6.008148193359375e-05,,,,-34.98847961425781,-51.00603103637695,9.984012603759766,
0.07504701614379883,,,,-34.987876892089844,-51.00672912597656,9.983686447143555,
0.1342909336090088,,,,-34.987186431884766,-51.0077018737793,9.983236312866211,
0.20354413986206055,,,,-34.986663818359375,-51.00857162475586,9.983194351196289,
0.2669651508331299,,,,-34.9863166809082,-51.00944137573242,9.983369827270508,
0.3337681293487549,,,,-34.986053466796875,-51.010406494140625,9.983420372009277,
0.4002871513366699,,,,-34.985816955566406,-51.01123046875,9.98355770111084,
0.46697306632995605,,,,-34.98564910888672,-51.01226043701172,9.983896255493164,
0.5335800647735596,,,,-34.98553466796875,-51.013179779052734,9.984193801879883,
0.6003401279449463,,,,-34.98544692993164,-51.0140266418457,9.984415054321289,
0.6672439575195312,,,,-34.98550796508789,-51.0146369934082,9.984545707702637,
0.733618974685669,,,,-34.98573303222656,-51.01511764526367,9.984918594360352,
0.8002829551696777,,,,-34.986148834228516,-51.01545333862305,9.98559856414795,
0.8670001029968262,,,,-34.98686981201172,-51.01578140258789,9.986470222473145,
0.9336071014404297,,,,-34.98765182495117,-51.016021728515625,9.987295150756836,
1.0010061264038086,,,,-34.98875045776367,-51.01632308959961,9.988177299499512,
1.0669059753417969,,,,-34.989776611328125,-51.01660919189453,9.98897647857666,
1.1335899829864502,,,,-34.99113845825195,-51.01704406738281,9.990015983581543,
1.2002840042114258,,,,-34.99236297607422,-51.017433166503906,9.991151809692383,
1.2669310569763184,,,,-34.99367904663086,-51.01762771606445,9.992034912109375,
1.333791971206665,,,,-34.99522018432617,-51.01750946044922,9.992887496948242,
1.4002809524536133,,,,-34.996700286865234,-51.01722717285156,9.993803977966309,
1.467015027999878,,,,-34.998348236083984,-51.01676559448242,9.994738578796387,
1.5336639881134033,,,,-35.0003662109375,-51.01611328125,9.995789527893066,
1.6002869606018066,,,,-35.00209045410156,-51.015403747558594,9.996670722961426,
1.6677970886230469,,,,-35.004085540771484,-51.01435852050781,9.99748706817627,
1.7336320877075195,,,,-35.00584411621094,-51.013389587402344,9.998017311096191,
1.8002891540527344,,,,-35.007911682128906,-51.01226043701172,9.998566627502441,
1.8670480251312256,,,,-35.009891510009766,-51.01108932495117,9.99916934967041,
1.934347152709961,,,,-35.01156997680664,-51.009979248046875,9.999564170837402,
2.000262975692749,,,,-35.013153076171875,-51.00874328613281,9.999715805053711,
2.0669851303100586,,,,-35.014827728271484,-51.00718307495117,9.999655723571777,
2.1335880756378174,,,,-35.016334533691406,-51.00548553466797,9.999468803405762,
2.20027494430542,,,,-35.01784896850586,-51.00364685058594,9.999306678771973,
2.266921043395996,,,,-35.01930236816406,-51.001670837402344,9.999232292175293,
2.3336851596832275,,,,-35.02058792114258,-50.99979019165039,9.999336242675781,
2.4002511501312256,,,,-35.021915435791016,-50.997764587402344,9.999547958374023,
2.4669229984283447,,,,-35.02290344238281,-50.995933532714844,9.99976634979248,
2.5336151123046875,,,,-35.02388381958008,-50.993804931640625,10.000179290771484,
2.6003150939941406,39.97153019023779,48.90719433706882,9.562482765699148,-35.02478790283203,-50.99180221557617,10.000223159790039,
2.6669280529022217,39.97153019023779,48.90719433706882,9.562482765699148,-35.02547836303711,-50.990047454833984,9.999919891357422,
2.73362398147583,39.97153019023779,48.90719433706882,9.562482765699148,-35.02607345581055,-50.98812484741211,9.999526977539062,
2.801193952560425,39.97153019023779,48.90719433706882,9.562482765699148,-35.026424407958984,-50.986671447753906,9.999242782592773,
2.867798089981079,39.97153019023779,48.90719433706882,9.562482765699148,-35.02671813964844,-50.985145568847656,9.998812675476074,
2.9345710277557373,39.97153019023779,48.90719433706882,9.562482765699148,-35.026817321777344,-50.98398971557617,9.99842357635498,
3.0002660751342773,39.97153019023779,48.90719433706882,9.562482765699148,-35.02690505981445,-50.98283386230469,9.99790096282959,
3.066951036453247,39.97153019023779,48.90719433706882,9.562482765699148,-35.02674102783203,-50.98173522949219,9.997554779052734,
3.1336891651153564,39.97153019023779,48.90719433706882,9.562482765699148,-35.02667999267578,-50.980838775634766,9.997353553771973,
3.2003419399261475,39.97153019023779,48.90719433706882,9.562482765699148,-35.02663803100586,-50.98007583618164,9.997017860412598,
3.2669429779052734,39.97153019023779,48.90719433706882,9.562482765699148,-35.026512145996094,-50.97954177856445,9.996745109558105,
3.3335940837860107,39.97153019023779,48.90719433706882,9.562482765699148,-35.026123046875,-50.979164123535156,9.996806144714355,
3.400541067123413,39.97153019023779,48.90719433706882,9.562482765699148,-35.02582550048828,-50.979026794433594,9.99671745300293,
3.467353105545044,39.97153019023779,48.90719433706882,9.562482765699148,-35.02510452270508,-50.9789924621582,9.996078491210938,
3.533622980117798,39.97153019023779,48.90719433706882,9.562482765699148,-35.024505615234375,-50.97900390625,9.995392799377441,
3.60030198097229,39.97153019023779,48.90719433706882,9.562482765699148,-35.0235710144043,-50.97922134399414,9.9949312210083,
3.666922092437744,39.97153019023779,48.90719433706882,9.562482765699148,-35.0228385925293,-50.979312896728516,9.994582176208496,
3.7336621284484863,39.97153019023779,48.90719433706882,9.562482765699148,-35.02165222167969,-50.97947311401367,9.994539260864258,
3.800261974334717,39.97153019023779,48.90719433706882,9.562482765699148,-35.02053451538086,-50.97962951660156,9.994680404663086,
3.8670289516448975,39.97153019023779,48.90719433706882,9.562482765699148,-35.019203186035156,-50.97975540161133,9.994734764099121,
3.933568000793457,39.97153019023779,48.90719433706882,9.562482765699148,-35.017608642578125,-50.97999954223633,9.994848251342773,
4.000340938568115,39.97153019023779,48.90719433706882,9.562482765699148,-35.016231536865234,-50.98021697998047,9.994858741760254,
4.066985130310059,39.97153019023779,48.90719433706882,9.562482765699148,-35.01447677612305,-50.98057556152344,9.995058059692383,
4.133754014968872,39.97153019023779,48.90719433706882,9.562482765699148,-35.01267623901367,-50.98097229003906,9.995267868041992,
4.200719118118286,39.97153019023779,48.90719433706882,9.562482765699148,-35.01079559326172,-50.981658935546875,9.995302200317383,
4.267101049423218,39.97153019023779,48.90719433706882,9.562482765699148,-35.009281158447266,-50.98227310180664,9.995293617248535,
4.33552098274231,39.97153019023779,48.90719433706882,9.562482765699148,-35.007259368896484,-50.9831428527832,9.995308876037598,
4.400259971618652,39.97153019023779,48.90719433706882,9.562482765699148,-35.00556945800781,-50.98379898071289,9.995321273803711,
4.466958045959473,39.97153019023779,48.90719433706882,9.562482765699148,-35.003639221191406,-50.98469161987305,9.995426177978516,
4.534065008163452,39.97153019023779,48.90719433706882,9.562482765699148,-35.0016975402832,-50.98564910888672,9.995519638061523,
4.600326061248779,39.97153019023779,48.90719433706882,9.562482765699148,-34.99976348876953,-50.9866828918457,9.995516777038574,
4.666921138763428,39.97153019023779,48.90719433706882,9.562482765699148,-34.99814987182617,-50.98773193359375,9.995516777038574,
4.733592987060547,39.97153019023779,48.90719433706882,9.562482765699148,-34.996543884277344,-50.98877716064453,9.995250701904297,
4.8004701137542725,39.97153019023779,48.90719433706882,9.562482765699148,-34.99504470825195,-50.989994049072266,9.99514389038086,
