time,PX4_0_position,PX4_1_position,PX4_2_position,PX4_3_position,PX4_4_position,PX4_5_position,PX4_6_position,PX4_7_position,PX4_8_position,PX4_9_position,PX4_10_position
17.500232458114624,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.550348043441772,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.602867364883423,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.65027117729187,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.700697422027588,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.750531435012817,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.800260543823242,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.850249528884888,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.900269985198975,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
17.950557470321655,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.000241994857788,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.0502827167511,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.100390434265137,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.150294542312622,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.200230360031128,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.250267505645752,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.30045175552368,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.350296020507812,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.400391578674316,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.4506893157959,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.500352144241333,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.55026340484619,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.60168433189392,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.650334119796753,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.700282096862793,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.750234365463257,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.800223350524902,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98898315429688, 85.01078796386719, 15.690275192260742]"
18.853453159332275,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.9886703491211, 85.0108413696289, 15.688632011413574]"
18.904208660125732,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98548889160156, 85.01021575927734, 15.6876802444458]"
18.95035219192505,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.98548889160156, 85.01021575927734, 15.6876802444458]"
19.001417875289917,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.97381591796875, 85.00727081298828, 15.68941879272461]"
19.050289630889893,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.97381591796875, 85.00727081298828, 15.68941879272461]"
19.100234985351562,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.94072723388672, 84.9928970336914, 15.709444999694824]"
19.150333642959595,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.94072723388672, 84.9928970336914, 15.709444999694824]"
19.20023775100708,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.94072723388672, 84.9928970336914, 15.709444999694824]"
19.25026512145996,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.94072723388672, 84.9928970336914, 15.709444999694824]"
19.300986528396606,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.82549285888672, 84.91752624511719, 15.808266639709473]"
19.355361461639404,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.82549285888672, 84.91752624511719, 15.808266639709473]"
19.400255918502808,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.72075653076172, 84.83567810058594, 15.907306671142578]"
19.45022988319397,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.72075653076172, 84.83567810058594, 15.907306671142578]"
19.502500295639038,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.5875015258789, 84.72332763671875, 16.03170108795166]"
19.55019474029541,"[0.011600341647863388, -0.011683349497616291, 15.6303071975708]","[0.011828973889350891, 9.988176345825195, 15.708341598510742]","[0.012810668908059597, 14.987177848815918, 15.634904861450195]","[0.011578368954360485, 19.988203048706055, 15.691783905029297]","[5.013724327087402, -0.013774413615465164, 15.701557159423828]","[10.010684967041016, -0.010839843191206455, 15.629344940185547]","[85.00971221923828, 85.00983428955078, -0.5380504131317139]","[90.01239013671875, 90.01250457763672, -0.5380499362945557]","[98.74343872070312, 99.28561401367188, -0.5380505323410034]","[85.08968353271484, 99.0401382446289, -0.5380501747131348]","[98.5875015258789, 84.72332763671875, 16.03170108795166]"
