time,true_quad_x,true_quad_y,true_quad_z,quad x,quad y,quad z,utm command
0.00011205673217773438,,,,-10.004095077514648,69.99578094482422,10.02737045288086,
0.06703400611877441,,,,-10.004255294799805,69.99512481689453,10.025727272033691,
0.13597512245178223,,,,-10.004378318786621,69.99447631835938,10.023585319519043,
0.20035314559936523,,,,-10.004490852355957,69.9940185546875,10.022066116333008,
0.2670130729675293,,,,-10.004561424255371,69.99366760253906,10.020564079284668,
0.3338510990142822,,,,-10.004802703857422,69.99334716796875,10.019347190856934,
0.4004220962524414,,,,-10.005104064941406,69.9931640625,10.018239974975586,
0.46714210510253906,,,,-10.005318641662598,69.99300384521484,10.016878128051758,
0.5344281196594238,,,,-10.005419731140137,69.99285888671875,10.015451431274414,
0.6002869606018066,,,,-10.005667686462402,69.9928207397461,10.014359474182129,
0.6669731140136719,,,,-10.005929946899414,69.99276733398438,10.013232231140137,
0.733860969543457,,,,-10.00614070892334,69.99267578125,10.012179374694824,
0.80029296875,,,,-10.00626277923584,69.99261474609375,10.011635780334473,
0.8670480251312256,,,,-10.006623268127441,69.99237823486328,10.010244369506836,
0.9338400363922119,,,,-10.006847381591797,69.99224090576172,10.009201049804688,
1.000262975692749,,,,-10.007081985473633,69.99209594726562,10.008210182189941,
1.0669281482696533,,,,-10.007421493530273,69.99208068847656,10.007322311401367,
1.1340360641479492,,,,-10.00778865814209,69.99207305908203,10.006911277770996,
1.2026309967041016,,,,-10.00830078125,69.99205017089844,10.006584167480469,
1.2669620513916016,,,,-10.008731842041016,69.9920883178711,10.00633430480957,
1.3338520526885986,,,,-10.009096145629883,69.99201202392578,10.006071090698242,
1.4003100395202637,,,,-10.009334564208984,69.99188995361328,10.005843162536621,
1.466926097869873,,,,-10.009543418884277,69.99172973632812,10.005699157714844,
1.5335991382598877,,,,-10.00965690612793,69.9914321899414,10.005895614624023,
1.6004509925842285,,,,-10.009723663330078,69.99131774902344,10.00582218170166,
1.6669299602508545,,,,-10.009626388549805,69.99113464355469,10.00565242767334,
1.7336070537567139,,,,-10.0093994140625,69.99103546142578,10.005658149719238,
1.8003520965576172,,,,-10.008978843688965,69.99089050292969,10.005817413330078,
1.8669099807739258,,,,-10.008501052856445,69.99078369140625,10.006056785583496,
1.9336020946502686,,,,-10.007758140563965,69.99065399169922,10.006402969360352,
2.000312089920044,0.005056638101496702,30.04915917706861,9.507450680025041,-10.006842613220215,69.99053955078125,10.00663948059082,
2.067063093185425,0.005056638101496702,30.04915917706861,9.507450680025041,-10.005681991577148,69.99040985107422,10.00674819946289,
2.1336669921875,0.005056638101496702,30.04915917706861,9.507450680025041,-10.004526138305664,69.99031066894531,10.006728172302246,
2.2002739906311035,0.005056638101496702,30.04915917706861,9.507450680025041,-10.003213882446289,69.99018096923828,10.006959915161133,
2.266918182373047,0.005056638101496702,30.04915917706861,9.507450680025041,-10.001814842224121,69.99006652832031,10.007270812988281,
